,Tweet index,Label,Tweet text,split,premise,hyp,label
120,121,0,Feeling artsy tonight. #artsy#homealone#vienna#studentlife @ b&e's apartment http://t.co/Ct85mmtf5H,train,Arianna tweeted: 'Feeling artsy tonight. #artsy#homealone#vienna#studentlife @ b&e's apartment http://t.co/Ct85mmtf5H',Arianna was ironic,False
121,122,0,"showed mom this picture of me and @sopitlikeitshot & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals http://t.co/LTe1NGODMk",train,"Colin tweeted: 'showed mom this picture of me and @sopitlikeitshot & says ""this is grunge"" and she goes ""haha!! I love it!"" #momgoals http://t.co/LTe1NGODMk'",Colin was ironic,False
122,123,0,@TharaAzzam explains why Inter went all Calciopoli over Juventus...,train,Mason tweeted: '@TharaAzzam explains why Inter went all Calciopoli over Juventus...',Mason was ironic,False
123,124,0,I pray God comes back in America and saves us all.,train,Bethany tweeted: 'I pray God comes back in America and saves us all.',Bethany was ironic,False
124,125,0,#Libby #Lane #appointment: #Women #bishops #debate  #over: The appointment of the Reverend Libby Lane as the... http://t.co/YOj9HVUa8n,train,Zalman tweeted: '#Libby #Lane #appointment: #Women #bishops #debate  #over: The appointment of the Reverend Libby Lane as the... http://t.co/YOj9HVUa8n',Zalman was ironic,False
125,126,0,Sad that when someone drinks they treat you like shit and won't talk to you.,train,Luca tweeted: 'Sad that when someone drinks they treat you like shit and won't talk to you.',Luca was ironic,False
126,127,0,We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru,train,Janelle tweeted: 'We provide a structure that ensures you will successfully invest in real estate. http://t.co/vSLRBIOhyr @backofficeguru',Janelle was ironic,False
127,128,0,@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.,train,Maximilian tweeted: '@FoxNews Ask a liberal and he will tell you Obama got us out of Iraq and won the Afghan war...and no one ever died under his watch.',Maximilian was ironic,False
128,129,1,Why am I sick? *looks at other tweets* oh yeah sex...  #lame,train,Marko tweeted: 'Why am I sick? *looks at other tweets* oh yeah sex...  #lame',Marko was ironic,True
129,130,1,working a double on 2 hours of sleep here we go let's get it ,train,Emiah tweeted: 'working a double on 2 hours of sleep here we go let's get it ',Emiah was ironic,True
130,131,1,For those of you that LOVE this time of year.  https://t.co/r6utbrXVrU,train,Sean tweeted: 'For those of you that LOVE this time of year.  https://t.co/r6utbrXVrU',Sean was ironic,True
131,132,1,In other news i havent had a good nights sleep in a week. I feel great. ,train,Alan tweeted: 'In other news i havent had a good nights sleep in a week. I feel great. ',Alan was ironic,True
132,133,0,The pure #reality of . http://t.co/wokWEvDvrp,train,Elle tweeted: 'The pure #reality of . http://t.co/wokWEvDvrp',Elle was ironic,False
133,134,0,#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9,train,Samone tweeted: '#DIY. Change your #MobileCover every day now. Enjoy! http://t.co/FbDDXMien9',Samone was ironic,False
134,135,1,Happy 2nd anniversary to me in SGV. Happy OT here in client. Woohoo. I loooooove my job. Super. More years to go!!!!!!!!! ,train,Luis tweeted: 'Happy 2nd anniversary to me in SGV. Happy OT here in client. Woohoo. I loooooove my job. Super. More years to go!!!!!!!!! ',Luis was ironic,True
135,136,0,"@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp",train,"Jovanie tweeted: '@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp'",Jovanie was ironic,False
136,137,0,@HarrietBaldwin @OkieVision I guess that means MSM will dig something up to smear Barkley now.#Ferguson,train,Jayden tweeted: '@HarrietBaldwin @OkieVision I guess that means MSM will dig something up to smear Barkley now.#Ferguson',Jayden was ironic,False
137,138,0,Jimi Agbaje is a fine man...in respect to public service what notable landmark has he achieved?  Tested|Jimi... http://t.co/MCNlrZffAO,train,Ashlee tweeted: 'Jimi Agbaje is a fine man...in respect to public service what notable landmark has he achieved?  Tested|Jimi... http://t.co/MCNlrZffAO',Ashlee was ironic,False
138,139,1,@letote good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion  ;),train,Kaylie tweeted: '@letote good thing we had enough #whitewine and #christmastrees to survive if needed. #chardsohard #fashion  ;)',Kaylie was ironic,True
139,140,0,@DFDSUKUpdates why all the delays?  happy,train,Jackson tweeted: '@DFDSUKUpdates why all the delays?  happy',Jackson was ironic,False
140,141,1,"The fun part about 4 am drives in the winter, is no one has cleaned the snow yet ",train,"Candie tweeted: 'The fun part about 4 am drives in the winter, is no one has cleaned the snow yet '",Candie was ironic,True
141,142,0,I miss the days when all my close friends lived in the same city.,train,Brady tweeted: 'I miss the days when all my close friends lived in the same city.',Brady was ironic,False
142,143,1,so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise ,train,Jaden tweeted: 'so it's claimed that 99% of all russian athletes take performance enhancing drugs. there is a surprise ',Jaden was ironic,True
143,144,0,@SQLSophist is that  ?,train,Joseph tweeted: '@SQLSophist is that  ?',Joseph was ironic,False
144,145,1,Shoutout to my mom for being hella supportive of me ,train,Maci tweeted: 'Shoutout to my mom for being hella supportive of me ',Maci was ironic,True
145,146,1,@Sidra__PTI you may also see flags of ISIS with him  is this govt and ch nisar don't admit :'(,train,Sofia tweeted: '@Sidra__PTI you may also see flags of ISIS with him  is this govt and ch nisar don't admit :'(',Sofia was ironic,True
146,147,1,@JordanNoftall that's funny ,train,Kyle tweeted: '@JordanNoftall that's funny ',Kyle was ironic,True
147,148,0,Do you want more period related post or do you like how I post some personal things here on Instagram? http://t.co/VQWDOxB2RU,train,Isabelle tweeted: 'Do you want more period related post or do you like how I post some personal things here on Instagram? http://t.co/VQWDOxB2RU',Isabelle was ironic,False
148,149,0,http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk,train,Annie tweeted: 'http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk',Annie was ironic,False
149,150,1,@mmamania what time is the UFC press conference tomorrow with names of numerous fighters getting cut ,train,Tristan tweeted: '@mmamania what time is the UFC press conference tomorrow with names of numerous fighters getting cut ',Tristan was ironic,True
150,151,0,"#Terror on high Seas ...|Fishing boat, allegedly from #Pakistan, blows up at sea ...... http://t.co/V6G1zx2s4f",train,"Bennett tweeted: '#Terror on high Seas ...|Fishing boat, allegedly from #Pakistan, blows up at sea ...... http://t.co/V6G1zx2s4f'",Bennett was ironic,False
151,152,0,#what#matters#to#me#is#gym#holidays#work#the#hell#out http://t.co/HBofXwvQPe,train,Ryan tweeted: '#what#matters#to#me#is#gym#holidays#work#the#hell#out http://t.co/HBofXwvQPe',Ryan was ironic,False
152,153,1,I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  :face_with_tears_of_joy:,train,Tyler tweeted: 'I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  :face_with_tears_of_joy:',Tyler was ironic,True
153,154,0,@baltimoresun Hate it. Go back to the old format please.,train,Brayden tweeted: '@baltimoresun Hate it. Go back to the old format please.',Brayden was ironic,False
154,155,0,@nfullers98 its a week joke I have with Jessica and my niece:person_raising_both_hands_in_celebration:,train,Anirudh tweeted: '@nfullers98 its a week joke I have with Jessica and my niece:person_raising_both_hands_in_celebration:',Anirudh was ironic,False
155,156,0,@Moose_eBooks You seriously bought a giant TV to play in the box?,train,Teressa tweeted: '@Moose_eBooks You seriously bought a giant TV to play in the box?',Teressa was ironic,False
156,157,1,Haha who the fuck says that to someone#TrueGentlemen ,train,Abigayle tweeted: 'Haha who the fuck says that to someone#TrueGentlemen ',Abigayle was ironic,True
157,158,0,If you don't want Hall to eventually ask for a trade then hope for consistency in the message. Change too much you might as well start over,train,John tweeted: 'If you don't want Hall to eventually ask for a trade then hope for consistency in the message. Change too much you might as well start over',John was ironic,False
158,159,0,"@RobertH1946 @EverydaySexism wow. That  here though, sorry grandpa, we use mac these days #WelcomeToTheWorld #NeverArgueWithFools",train,"Cole tweeted: '@RobertH1946 @EverydaySexism wow. That  here though, sorry grandpa, we use mac these days #WelcomeToTheWorld #NeverArgueWithFools'",Cole was ironic,False
159,160,0,"@MyzzCryz I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt",train,"Abel tweeted: '@MyzzCryz I liked the first one. Never cared enough to watch the sequel(s?). That said, I will only watch the #reboot because of #ChrisPratt'",Abel was ironic,False
160,161,0,#working.blues.enough.vacation.days http://t.co/zSTyQiRUt5,train,Alexander tweeted: '#working.blues.enough.vacation.days http://t.co/zSTyQiRUt5',Alexander was ironic,False
161,162,0,"@PeterEgan6 The badger crusade continues.|""Gloucestershire badger patrols triggered by illegal trapping fears""|http://t.co/rF5aAmpC5n",train,"Treyton tweeted: '@PeterEgan6 The badger crusade continues.|""Gloucestershire badger patrols triggered by illegal trapping fears""|http://t.co/rF5aAmpC5n'",Treyton was ironic,False
162,163,0,@BrandonTierney I also support instantly murdering 12 year olds with fake plastic guns in public parks...,train,Jozie tweeted: '@BrandonTierney I also support instantly murdering 12 year olds with fake plastic guns in public parks...',Jozie was ironic,False
163,164,0,Auntie just called and said shes on her way..|I better get dressed then :astonished_face::face_with_tears_of_joy::face_with_tears_of_joy:,train,Kolbie tweeted: 'Auntie just called and said shes on her way..|I better get dressed then :astonished_face::face_with_tears_of_joy::face_with_tears_of_joy:',Kolbie was ironic,False
164,165,1,"Ahhh 7 a.m bedtimes, how I've missed you  #examproblems",train,"Madyson tweeted: 'Ahhh 7 a.m bedtimes, how I've missed you  #examproblems'",Madyson was ironic,True
165,166,0,Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy... http://t.co/J3z63mwKHt,train,Sebastian tweeted: 'Nerd #piccollage having a bit of fun with Georgia #nerd#chistmas #sillybilly @ chilling on my comfy... http://t.co/J3z63mwKHt',Sebastian was ironic,False
166,167,0,@mrjamieeast I think it was the hotel owners...,train,Jaime tweeted: '@mrjamieeast I think it was the hotel owners...',Jaime was ironic,False
167,168,0,@SincerelyTumblr: One day I want to travel with my bestfriend :earth_globe_asia-australia::airplane:️ http://t.co/AXD3Ax5qC1 DONE DID TRAVELED DA WORLD!! @Bethanycsmithh :heavy_black_heart:️,train,Kaliya tweeted: '@SincerelyTumblr: One day I want to travel with my bestfriend :earth_globe_asia-australia::airplane:️ http://t.co/AXD3Ax5qC1 DONE DID TRAVELED DA WORLD!! @Bethanycsmithh :heavy_black_heart:️',Kaliya was ironic,False
168,169,1,@SouthamptonFC @LFC @SkySports Again fans come second. Thanks again ,train,Christopher tweeted: '@SouthamptonFC @LFC @SkySports Again fans come second. Thanks again ',Christopher was ironic,True
169,170,0,When you return in kind then so called friends label you as being unkind. :),train,Adrian tweeted: 'When you return in kind then so called friends label you as being unkind. :)',Adrian was ironic,False
170,171,0,Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz,train,Avril tweeted: 'Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz',Avril was ironic,False
171,172,0,That was the cutest thing ever :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss:,train,Jayden tweeted: 'That was the cutest thing ever :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss:',Jayden was ironic,False
172,173,1,Oh how I love that my ass is too big to fit into my jeans anymore.  #bigbootybitches,train,Rihanna tweeted: 'Oh how I love that my ass is too big to fit into my jeans anymore.  #bigbootybitches',Rihanna was ironic,True
173,174,1,@LifeCheating doesn't lucky and fortunate mean the same thing?  ,train,Aniyah tweeted: '@LifeCheating doesn't lucky and fortunate mean the same thing?  ',Aniyah was ironic,True
174,175,0,I enjoy stealing my husband hat every once in awhile :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss::flushed_face: #heyyall #GoodMorning http://t.co/LknoOm7VSb,train,Hector tweeted: 'I enjoy stealing my husband hat every once in awhile :smiling_face_with_heart-shaped_eyes::face_throwing_a_kiss::flushed_face: #heyyall #GoodMorning http://t.co/LknoOm7VSb',Hector was ironic,False
175,176,0,@SPmilkshake @MikeRTrice @neiltyson His tweet in the context of his history is what makes it a clear bait.,train,Kailash tweeted: '@SPmilkshake @MikeRTrice @neiltyson His tweet in the context of his history is what makes it a clear bait.',Kailash was ironic,False
176,177,0,Insanity is doing the same thing twice and expecting different results,train,Mallory tweeted: 'Insanity is doing the same thing twice and expecting different results',Mallory was ironic,False
177,178,1,3 hours sleep yay loving life ,train,Anastasia tweeted: '3 hours sleep yay loving life ',Anastasia was ironic,True
